group,function,value,sample_time_nanos,iteration_count
Vec benches,HyperVec,,989600.0,47011
Vec benches,HyperVec,,1978900.0,94022
Vec benches,HyperVec,,2982200.0,141033
Vec benches,HyperVec,,3957200.0,188044
Vec benches,HyperVec,,4944000.0,235055
Vec benches,HyperVec,,5928200.0,282066
Vec benches,HyperVec,,6970700.0,329077
Vec benches,HyperVec,,7924800.0,376088
Vec benches,HyperVec,,8896800.0,423099
Vec benches,HyperVec,,9900100.0,470110
Vec benches,HyperVec,,10887800.0,517121
Vec benches,HyperVec,,11869000.0,564132
Vec benches,HyperVec,,12860900.0,611143
Vec benches,HyperVec,,13854300.0,658154
Vec benches,HyperVec,,14849000.0,705165
Vec benches,HyperVec,,15849200.0,752176
Vec benches,HyperVec,,16880500.0,799187
Vec benches,HyperVec,,17820800.0,846198
Vec benches,HyperVec,,18815400.0,893209
Vec benches,HyperVec,,19790800.0,940220
Vec benches,HyperVec,,20794200.0,987231
Vec benches,HyperVec,,21794700.0,1034242
Vec benches,HyperVec,,22781400.0,1081253
Vec benches,HyperVec,,23759700.0,1128264
Vec benches,HyperVec,,24729500.0,1175275
Vec benches,HyperVec,,25706600.0,1222286
Vec benches,HyperVec,,26742700.0,1269297
Vec benches,HyperVec,,27741400.0,1316308
Vec benches,HyperVec,,28723600.0,1363319
Vec benches,HyperVec,,29686600.0,1410330
Vec benches,HyperVec,,30675200.0,1457341
Vec benches,HyperVec,,31685600.0,1504352
Vec benches,HyperVec,,32667300.0,1551363
Vec benches,HyperVec,,33700100.0,1598374
Vec benches,HyperVec,,34678800.0,1645385
Vec benches,HyperVec,,35668600.0,1692396
Vec benches,HyperVec,,36655800.0,1739407
Vec benches,HyperVec,,37661100.0,1786418
Vec benches,HyperVec,,38620200.0,1833429
Vec benches,HyperVec,,39673200.0,1880440
Vec benches,HyperVec,,40629600.0,1927451
Vec benches,HyperVec,,41601200.0,1974462
Vec benches,HyperVec,,42440600.0,2021473
Vec benches,HyperVec,,43648000.0,2068484
Vec benches,HyperVec,,44618900.0,2115495
Vec benches,HyperVec,,45620600.0,2162506
Vec benches,HyperVec,,46517400.0,2209517
Vec benches,HyperVec,,47600700.0,2256528
Vec benches,HyperVec,,48468200.0,2303539
Vec benches,HyperVec,,49534300.0,2350550
Vec benches,HyperVec,,50483000.0,2397561
Vec benches,HyperVec,,51488000.0,2444572
Vec benches,HyperVec,,52451400.0,2491583
Vec benches,HyperVec,,53416200.0,2538594
Vec benches,HyperVec,,54462600.0,2585605
Vec benches,HyperVec,,55492400.0,2632616
Vec benches,HyperVec,,56457000.0,2679627
Vec benches,HyperVec,,57560900.0,2726638
Vec benches,HyperVec,,58451500.0,2773649
Vec benches,HyperVec,,59396400.0,2820660
Vec benches,HyperVec,,60330400.0,2867671
Vec benches,HyperVec,,61415600.0,2914682
Vec benches,HyperVec,,62349400.0,2961693
Vec benches,HyperVec,,63391000.0,3008704
Vec benches,HyperVec,,64355900.0,3055715
Vec benches,HyperVec,,65347800.0,3102726
Vec benches,HyperVec,,66371300.0,3149737
Vec benches,HyperVec,,67311100.0,3196748
Vec benches,HyperVec,,68350600.0,3243759
Vec benches,HyperVec,,69307100.0,3290770
Vec benches,HyperVec,,70267600.0,3337781
Vec benches,HyperVec,,71317200.0,3384792
Vec benches,HyperVec,,72301700.0,3431803
Vec benches,HyperVec,,73320200.0,3478814
Vec benches,HyperVec,,74272300.0,3525825
Vec benches,HyperVec,,75205900.0,3572836
Vec benches,HyperVec,,76214800.0,3619847
Vec benches,HyperVec,,77319500.0,3666858
Vec benches,HyperVec,,78240600.0,3713869
Vec benches,HyperVec,,79236800.0,3760880
Vec benches,HyperVec,,80211900.0,3807891
Vec benches,HyperVec,,81172500.0,3854902
Vec benches,HyperVec,,82279300.0,3901913
Vec benches,HyperVec,,83213600.0,3948924
Vec benches,HyperVec,,84129400.0,3995935
Vec benches,HyperVec,,85198100.0,4042946
Vec benches,HyperVec,,86104900.0,4089957
Vec benches,HyperVec,,87088200.0,4136968
Vec benches,HyperVec,,88144800.0,4183979
Vec benches,HyperVec,,89133800.0,4230990
Vec benches,HyperVec,,90128600.0,4278001
Vec benches,HyperVec,,91070700.0,4325012
Vec benches,HyperVec,,92026900.0,4372023
Vec benches,HyperVec,,93035900.0,4419034
Vec benches,HyperVec,,94151700.0,4466045
Vec benches,HyperVec,,94989100.0,4513056
Vec benches,HyperVec,,96115200.0,4560067
Vec benches,HyperVec,,97047000.0,4607078
Vec benches,HyperVec,,98189900.0,4654089
Vec benches,HyperVec,,99029200.0,4701100
